id,date,store_nbr,family,sales,onpromotion
1518291,2015-05-05,1,PLAYERS AND ELECTRONICS,0.0,0
1518292,2015-05-05,1,POULTRY,326.387,0
1518293,2015-05-05,1,PREPARED FOODS,89.067,0
1518294,2015-05-05,1,PRODUCE,0.0,0
1518295,2015-05-05,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1518296,2015-05-05,1,SEAFOOD,23.834,0
1520046,2015-05-06,1,AUTOMOTIVE,1.0,0
1520047,2015-05-06,1,BABY CARE,0.0,0
1520048,2015-05-06,1,BEAUTY,1.0,0
1520049,2015-05-06,1,BEVERAGES,1095.0,3
1520050,2015-05-06,1,BOOKS,0.0,0
1520051,2015-05-06,1,BREAD/BAKERY,590.703,3
1520052,2015-05-06,1,CELEBRATION,0.0,0
1520053,2015-05-06,1,CLEANING,914.0,2
1520054,2015-05-06,1,DAIRY,915.0,0
1520055,2015-05-06,1,DELI,174.864,1
1520056,2015-05-06,1,EGGS,194.0,1
1520057,2015-05-06,1,FROZEN FOODS,125.0,3
1520058,2015-05-06,1,GROCERY I,2831.0,20
1520059,2015-05-06,1,GROCERY II,40.0,1
1520060,2015-05-06,1,HARDWARE,3.0,0
1520061,2015-05-06,1,HOME AND KITCHEN I,43.0,0
1520062,2015-05-06,1,HOME AND KITCHEN II,6.0,0
1520063,2015-05-06,1,HOME APPLIANCES,2.0,0
1520064,2015-05-06,1,HOME CARE,195.0,0
1520065,2015-05-06,1,LADIESWEAR,0.0,0
1520066,2015-05-06,1,LAWN AND GARDEN,17.0,2
1520067,2015-05-06,1,LINGERIE,6.0,0
1520068,2015-05-06,1,"LIQUOR,WINE,BEER",82.0,0
1520069,2015-05-06,1,MAGAZINES,2.0,0
1520070,2015-05-06,1,MEATS,447.173,0
1520071,2015-05-06,1,PERSONAL CARE,168.0,1
1520072,2015-05-06,1,PET SUPPLIES,0.0,0
1520073,2015-05-06,1,PLAYERS AND ELECTRONICS,0.0,0
1520074,2015-05-06,1,POULTRY,397.579,0
1520075,2015-05-06,1,PREPARED FOODS,105.775,0
1520076,2015-05-06,1,PRODUCE,1.0,1
1520077,2015-05-06,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1520078,2015-05-06,1,SEAFOOD,38.260998,0
1521828,2015-05-07,1,AUTOMOTIVE,4.0,0
1521829,2015-05-07,1,BABY CARE,0.0,0
1521830,2015-05-07,1,BEAUTY,5.0,0
1521831,2015-05-07,1,BEVERAGES,1045.0,2
1521832,2015-05-07,1,BOOKS,0.0,0
1521833,2015-05-07,1,BREAD/BAKERY,359.542,2
1521834,2015-05-07,1,CELEBRATION,0.0,0
1521835,2015-05-07,1,CLEANING,645.0,0
1521836,2015-05-07,1,DAIRY,666.0,2
1521837,2015-05-07,1,DELI,121.416,0
1521838,2015-05-07,1,EGGS,116.0,0
1521839,2015-05-07,1,FROZEN FOODS,126.578,1
1521840,2015-05-07,1,GROCERY I,2380.0,7
1521841,2015-05-07,1,GROCERY II,36.0,0
1521842,2015-05-07,1,HARDWARE,1.0,0
1521843,2015-05-07,1,HOME AND KITCHEN I,114.0,0
1521844,2015-05-07,1,HOME AND KITCHEN II,16.0,0
1521845,2015-05-07,1,HOME APPLIANCES,0.0,0
1521846,2015-05-07,1,HOME CARE,121.0,0
1521847,2015-05-07,1,LADIESWEAR,0.0,0
1521848,2015-05-07,1,LAWN AND GARDEN,4.0,0
1521849,2015-05-07,1,LINGERIE,7.0,0
1521850,2015-05-07,1,"LIQUOR,WINE,BEER",106.0,0
1521851,2015-05-07,1,MAGAZINES,5.0,0
1521852,2015-05-07,1,MEATS,270.002,0
1521853,2015-05-07,1,PERSONAL CARE,154.0,1
1521854,2015-05-07,1,PET SUPPLIES,0.0,0
1521855,2015-05-07,1,PLAYERS AND ELECTRONICS,0.0,0
1521856,2015-05-07,1,POULTRY,305.062,0
1521857,2015-05-07,1,PREPARED FOODS,74.407,0
1521858,2015-05-07,1,PRODUCE,3.0,0
1521859,2015-05-07,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1521860,2015-05-07,1,SEAFOOD,26.374,0
1523610,2015-05-08,1,AUTOMOTIVE,1.0,0
1523611,2015-05-08,1,BABY CARE,0.0,0
1523612,2015-05-08,1,BEAUTY,3.0,0
1523613,2015-05-08,1,BEVERAGES,1260.0,1
1523614,2015-05-08,1,BOOKS,0.0,0
1523615,2015-05-08,1,BREAD/BAKERY,445.284,2
1523616,2015-05-08,1,CELEBRATION,0.0,0
1523617,2015-05-08,1,CLEANING,1013.0,0
1523618,2015-05-08,1,DAIRY,775.0,1
1523619,2015-05-08,1,DELI,211.736,47
1523620,2015-05-08,1,EGGS,174.0,25
1523621,2015-05-08,1,FROZEN FOODS,193.035,5
1523622,2015-05-08,1,GROCERY I,2795.0,9
1523623,2015-05-08,1,GROCERY II,36.0,1
1523624,2015-05-08,1,HARDWARE,0.0,0
1523625,2015-05-08,1,HOME AND KITCHEN I,8.0,0
1523626,2015-05-08,1,HOME AND KITCHEN II,0.0,0
1523627,2015-05-08,1,HOME APPLIANCES,0.0,0
1523628,2015-05-08,1,HOME CARE,175.0,1
1523629,2015-05-08,1,LADIESWEAR,0.0,0
1523630,2015-05-08,1,LAWN AND GARDEN,19.0,0
1523631,2015-05-08,1,LINGERIE,16.0,0
1523632,2015-05-08,1,"LIQUOR,WINE,BEER",202.0,0
1523633,2015-05-08,1,MAGAZINES,7.0,0
1523634,2015-05-08,1,MEATS,608.196,44
1523635,2015-05-08,1,PERSONAL CARE,134.0,1
1523636,2015-05-08,1,PET SUPPLIES,0.0,0
1523637,2015-05-08,1,PLAYERS AND ELECTRONICS,0.0,0
1523638,2015-05-08,1,POULTRY,502.40698,29
1523639,2015-05-08,1,PREPARED FOODS,102.867,1
1523640,2015-05-08,1,PRODUCE,8.0,0
1523641,2015-05-08,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1523642,2015-05-08,1,SEAFOOD,58.986,7
1525392,2015-05-09,1,AUTOMOTIVE,5.0,0
1525393,2015-05-09,1,BABY CARE,0.0,0
1525394,2015-05-09,1,BEAUTY,3.0,0
1525395,2015-05-09,1,BEVERAGES,1410.0,3
1525396,2015-05-09,1,BOOKS,0.0,0
1525397,2015-05-09,1,BREAD/BAKERY,403.58398,3
1525398,2015-05-09,1,CELEBRATION,0.0,0
1525399,2015-05-09,1,CLEANING,713.0,0
1525400,2015-05-09,1,DAIRY,917.0,1
1525401,2015-05-09,1,DELI,184.161,1
1525402,2015-05-09,1,EGGS,199.0,1
1525403,2015-05-09,1,FROZEN FOODS,213.0,1
1525404,2015-05-09,1,GROCERY I,2729.0,7
1525405,2015-05-09,1,GROCERY II,61.0,0
1525406,2015-05-09,1,HARDWARE,3.0,0
1525407,2015-05-09,1,HOME AND KITCHEN I,18.0,0
1525408,2015-05-09,1,HOME AND KITCHEN II,10.0,0
1525409,2015-05-09,1,HOME APPLIANCES,0.0,0
1525410,2015-05-09,1,HOME CARE,156.0,1
1525411,2015-05-09,1,LADIESWEAR,0.0,0
1525412,2015-05-09,1,LAWN AND GARDEN,2.0,0
1525413,2015-05-09,1,LINGERIE,2.0,0
1525414,2015-05-09,1,"LIQUOR,WINE,BEER",269.0,0
1525415,2015-05-09,1,MAGAZINES,4.0,0
1525416,2015-05-09,1,MEATS,374.869,0
1525417,2015-05-09,1,PERSONAL CARE,165.0,1
1525418,2015-05-09,1,PET SUPPLIES,0.0,0
1525419,2015-05-09,1,PLAYERS AND ELECTRONICS,0.0,0
1525420,2015-05-09,1,POULTRY,394.135,1
1525421,2015-05-09,1,PREPARED FOODS,90.562,0
1525422,2015-05-09,1,PRODUCE,11.0,0
1525423,2015-05-09,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1525424,2015-05-09,1,SEAFOOD,31.951,0
1527174,2015-05-10,1,AUTOMOTIVE,0.0,0
1527175,2015-05-10,1,BABY CARE,0.0,0
1527176,2015-05-10,1,BEAUTY,0.0,0
1527177,2015-05-10,1,BEVERAGES,450.0,1
1527178,2015-05-10,1,BOOKS,0.0,0
1527179,2015-05-10,1,BREAD/BAKERY,141.037,1
1527180,2015-05-10,1,CELEBRATION,0.0,0
1527181,2015-05-10,1,CLEANING,206.0,0
1527182,2015-05-10,1,DAIRY,307.0,2
1527183,2015-05-10,1,DELI,52.678,1
1527184,2015-05-10,1,EGGS,59.0,0
1527185,2015-05-10,1,FROZEN FOODS,92.0,0
1527186,2015-05-10,1,GROCERY I,717.0,5
1527187,2015-05-10,1,GROCERY II,5.0,0
1527188,2015-05-10,1,HARDWARE,0.0,0
1527189,2015-05-10,1,HOME AND KITCHEN I,16.0,0
1527190,2015-05-10,1,HOME AND KITCHEN II,3.0,0
1527191,2015-05-10,1,HOME APPLIANCES,0.0,0
1527192,2015-05-10,1,HOME CARE,50.0,0
1527193,2015-05-10,1,LADIESWEAR,0.0,0
1527194,2015-05-10,1,LAWN AND GARDEN,14.0,0
1527195,2015-05-10,1,LINGERIE,1.0,0
1527196,2015-05-10,1,"LIQUOR,WINE,BEER",0.0,0
1527197,2015-05-10,1,MAGAZINES,0.0,0
1527198,2015-05-10,1,MEATS,89.706,1
1527199,2015-05-10,1,PERSONAL CARE,34.0,0
1527200,2015-05-10,1,PET SUPPLIES,0.0,0
1527201,2015-05-10,1,PLAYERS AND ELECTRONICS,0.0,0
1527202,2015-05-10,1,POULTRY,80.834,1
1527203,2015-05-10,1,PREPARED FOODS,32.67,0
1527204,2015-05-10,1,PRODUCE,19.0,0
1527205,2015-05-10,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1527206,2015-05-10,1,SEAFOOD,12.101,1
1528956,2015-05-11,1,AUTOMOTIVE,1.0,0
1528957,2015-05-11,1,BABY CARE,0.0,0
1528958,2015-05-11,1,BEAUTY,2.0,0
1528959,2015-05-11,1,BEVERAGES,1393.0,4
1528960,2015-05-11,1,BOOKS,0.0,0
1528961,2015-05-11,1,BREAD/BAKERY,417.007,2
1528962,2015-05-11,1,CELEBRATION,0.0,0
1528963,2015-05-11,1,CLEANING,735.0,2
1528964,2015-05-11,1,DAIRY,816.0,2
1528965,2015-05-11,1,DELI,152.933,1
1528966,2015-05-11,1,EGGS,163.0,0
1528967,2015-05-11,1,FROZEN FOODS,131.0,0
1528968,2015-05-11,1,GROCERY I,2381.0,15
1528969,2015-05-11,1,GROCERY II,30.0,1
1528970,2015-05-11,1,HARDWARE,0.0,0
1528971,2015-05-11,1,HOME AND KITCHEN I,4.0,0
1528972,2015-05-11,1,HOME AND KITCHEN II,6.0,0
1528973,2015-05-11,1,HOME APPLIANCES,0.0,0
1528974,2015-05-11,1,HOME CARE,163.0,2
1528975,2015-05-11,1,LADIESWEAR,0.0,0
1528976,2015-05-11,1,LAWN AND GARDEN,8.0,0
1528977,2015-05-11,1,LINGERIE,11.0,0
1528978,2015-05-11,1,"LIQUOR,WINE,BEER",72.0,0
1528979,2015-05-11,1,MAGAZINES,2.0,0
1528980,2015-05-11,1,MEATS,257.344,0
1528981,2015-05-11,1,PERSONAL CARE,171.0,3
1528982,2015-05-11,1,PET SUPPLIES,0.0,0
1528983,2015-05-11,1,PLAYERS AND ELECTRONICS,0.0,0
1528984,2015-05-11,1,POULTRY,286.567,0
1528985,2015-05-11,1,PREPARED FOODS,63.0,0
1528986,2015-05-11,1,PRODUCE,1.0,0
1528987,2015-05-11,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1528988,2015-05-11,1,SEAFOOD,23.452,0
1530738,2015-05-12,1,AUTOMOTIVE,3.0,0
1530739,2015-05-12,1,BABY CARE,0.0,0
1530740,2015-05-12,1,BEAUTY,3.0,0
1530741,2015-05-12,1,BEVERAGES,1522.0,2
1530742,2015-05-12,1,BOOKS,0.0,0
1530743,2015-05-12,1,BREAD/BAKERY,375.481,3
1530744,2015-05-12,1,CELEBRATION,0.0,0
1530745,2015-05-12,1,CLEANING,656.0,0
1530746,2015-05-12,1,DAIRY,704.0,2
1530747,2015-05-12,1,DELI,178.388,1
1530748,2015-05-12,1,EGGS,159.0,0
1530749,2015-05-12,1,FROZEN FOODS,119.779,1
1530750,2015-05-12,1,GROCERY I,2436.0,8
1530751,2015-05-12,1,GROCERY II,19.0,1
1530752,2015-05-12,1,HARDWARE,2.0,0
1530753,2015-05-12,1,HOME AND KITCHEN I,20.0,0
1530754,2015-05-12,1,HOME AND KITCHEN II,8.0,0
1530755,2015-05-12,1,HOME APPLIANCES,0.0,0
1530756,2015-05-12,1,HOME CARE,135.0,0
1530757,2015-05-12,1,LADIESWEAR,0.0,0
1530758,2015-05-12,1,LAWN AND GARDEN,4.0,0
1530759,2015-05-12,1,LINGERIE,7.0,0
1530760,2015-05-12,1,"LIQUOR,WINE,BEER",46.0,0
1530761,2015-05-12,1,MAGAZINES,2.0,0
1530762,2015-05-12,1,MEATS,273.73898,0
1530763,2015-05-12,1,PERSONAL CARE,149.0,0
1530764,2015-05-12,1,PET SUPPLIES,0.0,0
1530765,2015-05-12,1,PLAYERS AND ELECTRONICS,0.0,0
1530766,2015-05-12,1,POULTRY,310.61,0
1530767,2015-05-12,1,PREPARED FOODS,79.103,0
1530768,2015-05-12,1,PRODUCE,0.0,0
1530769,2015-05-12,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1530770,2015-05-12,1,SEAFOOD,18.956001,0
1532520,2015-05-13,1,AUTOMOTIVE,3.0,0
1532521,2015-05-13,1,BABY CARE,0.0,0
1532522,2015-05-13,1,BEAUTY,3.0,0
1532523,2015-05-13,1,BEVERAGES,1600.0,2
1532524,2015-05-13,1,BOOKS,0.0,0
1532525,2015-05-13,1,BREAD/BAKERY,409.703,3
1532526,2015-05-13,1,CELEBRATION,0.0,0
1532527,2015-05-13,1,CLEANING,766.0,1
1532528,2015-05-13,1,DAIRY,911.0,1
1532529,2015-05-13,1,DELI,157.599,1
1532530,2015-05-13,1,EGGS,166.0,0
1532531,2015-05-13,1,FROZEN FOODS,179.771,0
1532532,2015-05-13,1,GROCERY I,2407.0,10
1532533,2015-05-13,1,GROCERY II,24.0,0
1532534,2015-05-13,1,HARDWARE,1.0,0
1532535,2015-05-13,1,HOME AND KITCHEN I,13.0,0
1532536,2015-05-13,1,HOME AND KITCHEN II,4.0,0
1532537,2015-05-13,1,HOME APPLIANCES,0.0,0
1532538,2015-05-13,1,HOME CARE,149.0,0
1532539,2015-05-13,1,LADIESWEAR,0.0,0
1532540,2015-05-13,1,LAWN AND GARDEN,11.0,2
1532541,2015-05-13,1,LINGERIE,4.0,0
1532542,2015-05-13,1,"LIQUOR,WINE,BEER",96.0,0
1532543,2015-05-13,1,MAGAZINES,2.0,0
1532544,2015-05-13,1,MEATS,510.204,0
1532545,2015-05-13,1,PERSONAL CARE,143.0,0
1532546,2015-05-13,1,PET SUPPLIES,0.0,0
1532547,2015-05-13,1,PLAYERS AND ELECTRONICS,0.0,0
1532548,2015-05-13,1,POULTRY,462.262,0
1532549,2015-05-13,1,PREPARED FOODS,73.555,0
1532550,2015-05-13,1,PRODUCE,2.0,1
1532551,2015-05-13,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1532552,2015-05-13,1,SEAFOOD,35.388,0
1534302,2015-05-14,1,AUTOMOTIVE,2.0,0
1534303,2015-05-14,1,BABY CARE,0.0,0
1534304,2015-05-14,1,BEAUTY,3.0,0
1534305,2015-05-14,1,BEVERAGES,1258.0,1
1534306,2015-05-14,1,BOOKS,0.0,0
1534307,2015-05-14,1,BREAD/BAKERY,318.187,1
1534308,2015-05-14,1,CELEBRATION,0.0,0
1534309,2015-05-14,1,CLEANING,702.0,1
1534310,2015-05-14,1,DAIRY,579.0,1
1534311,2015-05-14,1,DELI,153.002,1
1534312,2015-05-14,1,EGGS,108.0,0
1534313,2015-05-14,1,FROZEN FOODS,93.019,0
1534314,2015-05-14,1,GROCERY I,1895.0,7
1534315,2015-05-14,1,GROCERY II,13.0,0
1534316,2015-05-14,1,HARDWARE,1.0,0
1534317,2015-05-14,1,HOME AND KITCHEN I,14.0,0
1534318,2015-05-14,1,HOME AND KITCHEN II,7.0,0
1534319,2015-05-14,1,HOME APPLIANCES,0.0,0
1534320,2015-05-14,1,HOME CARE,115.0,1
1534321,2015-05-14,1,LADIESWEAR,0.0,0
1534322,2015-05-14,1,LAWN AND GARDEN,4.0,0
1534323,2015-05-14,1,LINGERIE,2.0,0
1534324,2015-05-14,1,"LIQUOR,WINE,BEER",97.0,0
1534325,2015-05-14,1,MAGAZINES,0.0,0
1534326,2015-05-14,1,MEATS,248.021,1
1534327,2015-05-14,1,PERSONAL CARE,129.0,3
1534328,2015-05-14,1,PET SUPPLIES,0.0,0
1534329,2015-05-14,1,PLAYERS AND ELECTRONICS,0.0,0
1534330,2015-05-14,1,POULTRY,244.214,0
1534331,2015-05-14,1,PREPARED FOODS,93.94,0
1534332,2015-05-14,1,PRODUCE,1.0,0
1534333,2015-05-14,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1534334,2015-05-14,1,SEAFOOD,16.258,0
1536084,2015-05-15,1,AUTOMOTIVE,2.0,0
1536085,2015-05-15,1,BABY CARE,0.0,0
1536086,2015-05-15,1,BEAUTY,1.0,0
1536087,2015-05-15,1,BEVERAGES,1393.0,1
1536088,2015-05-15,1,BOOKS,0.0,0
1536089,2015-05-15,1,BREAD/BAKERY,433.028,1
1536090,2015-05-15,1,CELEBRATION,0.0,0
1536091,2015-05-15,1,CLEANING,683.0,2
1536092,2015-05-15,1,DAIRY,677.0,2
1536093,2015-05-15,1,DELI,156.996,48
1536094,2015-05-15,1,EGGS,163.0,29
1536095,2015-05-15,1,FROZEN FOODS,141.0,4
1536096,2015-05-15,1,GROCERY I,2121.0,3
1536097,2015-05-15,1,GROCERY II,7.0,0
1536098,2015-05-15,1,HARDWARE,0.0,0
1536099,2015-05-15,1,HOME AND KITCHEN I,42.0,0
1536100,2015-05-15,1,HOME AND KITCHEN II,9.0,1
1536101,2015-05-15,1,HOME APPLIANCES,0.0,0
1536102,2015-05-15,1,HOME CARE,133.0,0
1536103,2015-05-15,1,LADIESWEAR,0.0,0
1536104,2015-05-15,1,LAWN AND GARDEN,9.0,0
1536105,2015-05-15,1,LINGERIE,4.0,0
1536106,2015-05-15,1,"LIQUOR,WINE,BEER",158.0,0
1536107,2015-05-15,1,MAGAZINES,0.0,0
1536108,2015-05-15,1,MEATS,685.516,45
1536109,2015-05-15,1,PERSONAL CARE,153.0,5
1536110,2015-05-15,1,PET SUPPLIES,0.0,0
1536111,2015-05-15,1,PLAYERS AND ELECTRONICS,0.0,0
1536112,2015-05-15,1,POULTRY,432.325,31
1536113,2015-05-15,1,PREPARED FOODS,118.402,1
1536114,2015-05-15,1,PRODUCE,7.0,0
1536115,2015-05-15,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1536116,2015-05-15,1,SEAFOOD,32.601,6
1537866,2015-05-16,1,AUTOMOTIVE,3.0,0
1537867,2015-05-16,1,BABY CARE,0.0,0
1537868,2015-05-16,1,BEAUTY,6.0,0
1537869,2015-05-16,1,BEVERAGES,1487.0,1
1537870,2015-05-16,1,BOOKS,0.0,0
1537871,2015-05-16,1,BREAD/BAKERY,376.996,1
1537872,2015-05-16,1,CELEBRATION,0.0,0
1537873,2015-05-16,1,CLEANING,654.0,2
1537874,2015-05-16,1,DAIRY,787.0,1
1537875,2015-05-16,1,DELI,141.104,2
1537876,2015-05-16,1,EGGS,159.0,0
1537877,2015-05-16,1,FROZEN FOODS,139.0,2
1537878,2015-05-16,1,GROCERY I,2327.0,13
1537879,2015-05-16,1,GROCERY II,15.0,0
1537880,2015-05-16,1,HARDWARE,2.0,0
1537881,2015-05-16,1,HOME AND KITCHEN I,5.0,0
1537882,2015-05-16,1,HOME AND KITCHEN II,1.0,0
1537883,2015-05-16,1,HOME APPLIANCES,0.0,0
1537884,2015-05-16,1,HOME CARE,161.0,1
1537885,2015-05-16,1,LADIESWEAR,0.0,0
1537886,2015-05-16,1,LAWN AND GARDEN,5.0,0
1537887,2015-05-16,1,LINGERIE,4.0,0
1537888,2015-05-16,1,"LIQUOR,WINE,BEER",164.0,0
1537889,2015-05-16,1,MAGAZINES,0.0,0
1537890,2015-05-16,1,MEATS,263.354,1
1537891,2015-05-16,1,PERSONAL CARE,183.0,4
1537892,2015-05-16,1,PET SUPPLIES,0.0,0
1537893,2015-05-16,1,PLAYERS AND ELECTRONICS,0.0,0
1537894,2015-05-16,1,POULTRY,247.129,1
1537895,2015-05-16,1,PREPARED FOODS,119.520004,0
1537896,2015-05-16,1,PRODUCE,8.0,0
1537897,2015-05-16,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1537898,2015-05-16,1,SEAFOOD,31.226,0
1539648,2015-05-17,1,AUTOMOTIVE,0.0,0
1539649,2015-05-17,1,BABY CARE,0.0,0
1539650,2015-05-17,1,BEAUTY,0.0,0
1539651,2015-05-17,1,BEVERAGES,567.0,0
1539652,2015-05-17,1,BOOKS,0.0,0
1539653,2015-05-17,1,BREAD/BAKERY,169.551,0
1539654,2015-05-17,1,CELEBRATION,0.0,0
1539655,2015-05-17,1,CLEANING,261.0,0
1539656,2015-05-17,1,DAIRY,339.0,1
1539657,2015-05-17,1,DELI,65.515,2
1539658,2015-05-17,1,EGGS,88.0,0
1539659,2015-05-17,1,FROZEN FOODS,54.0,1
1539660,2015-05-17,1,GROCERY I,961.0,3
1539661,2015-05-17,1,GROCERY II,12.0,0
1539662,2015-05-17,1,HARDWARE,0.0,0
1539663,2015-05-17,1,HOME AND KITCHEN I,5.0,0
1539664,2015-05-17,1,HOME AND KITCHEN II,2.0,0
1539665,2015-05-17,1,HOME APPLIANCES,0.0,0
1539666,2015-05-17,1,HOME CARE,85.0,1
1539667,2015-05-17,1,LADIESWEAR,0.0,0
1539668,2015-05-17,1,LAWN AND GARDEN,7.0,0
1539669,2015-05-17,1,LINGERIE,1.0,0
1539670,2015-05-17,1,"LIQUOR,WINE,BEER",0.0,0
1539671,2015-05-17,1,MAGAZINES,0.0,0
1539672,2015-05-17,1,MEATS,122.858,1
1539673,2015-05-17,1,PERSONAL CARE,77.0,1
1539674,2015-05-17,1,PET SUPPLIES,0.0,0
1539675,2015-05-17,1,PLAYERS AND ELECTRONICS,0.0,0
1539676,2015-05-17,1,POULTRY,154.338,0
1539677,2015-05-17,1,PREPARED FOODS,19.21,0
1539678,2015-05-17,1,PRODUCE,10.0,0
1539679,2015-05-17,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1539680,2015-05-17,1,SEAFOOD,15.209,0
1541430,2015-05-18,1,AUTOMOTIVE,0.0,0
1541431,2015-05-18,1,BABY CARE,0.0,0
1541432,2015-05-18,1,BEAUTY,0.0,0
1541433,2015-05-18,1,BEVERAGES,1310.0,0
1541434,2015-05-18,1,BOOKS,0.0,0
1541435,2015-05-18,1,BREAD/BAKERY,407.445,1
1541436,2015-05-18,1,CELEBRATION,0.0,0
1541437,2015-05-18,1,CLEANING,742.0,1
1541438,2015-05-18,1,DAIRY,754.0,1
1541439,2015-05-18,1,DELI,170.097,1
1541440,2015-05-18,1,EGGS,161.0,0
1541441,2015-05-18,1,FROZEN FOODS,113.0,3
1541442,2015-05-18,1,GROCERY I,2178.0,4
1541443,2015-05-18,1,GROCERY II,12.0,0
1541444,2015-05-18,1,HARDWARE,0.0,0
1541445,2015-05-18,1,HOME AND KITCHEN I,4.0,0
1541446,2015-05-18,1,HOME AND KITCHEN II,9.0,0
1541447,2015-05-18,1,HOME APPLIANCES,0.0,0
1541448,2015-05-18,1,HOME CARE,153.0,0
1541449,2015-05-18,1,LADIESWEAR,0.0,0
1541450,2015-05-18,1,LAWN AND GARDEN,3.0,0
1541451,2015-05-18,1,LINGERIE,4.0,0
1541452,2015-05-18,1,"LIQUOR,WINE,BEER",91.0,0
1541453,2015-05-18,1,MAGAZINES,0.0,0
1541454,2015-05-18,1,MEATS,275.002,0
1541455,2015-05-18,1,PERSONAL CARE,200.0,3
1541456,2015-05-18,1,PET SUPPLIES,0.0,0
1541457,2015-05-18,1,PLAYERS AND ELECTRONICS,0.0,0
1541458,2015-05-18,1,POULTRY,325.683,0
1541459,2015-05-18,1,PREPARED FOODS,85.378,0
1541460,2015-05-18,1,PRODUCE,1.0,0
1541461,2015-05-18,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1541462,2015-05-18,1,SEAFOOD,27.716,0
1543212,2015-05-19,1,AUTOMOTIVE,5.0,0
1543213,2015-05-19,1,BABY CARE,0.0,0
1543214,2015-05-19,1,BEAUTY,2.0,0
1543215,2015-05-19,1,BEVERAGES,1421.0,2
1543216,2015-05-19,1,BOOKS,0.0,0
1543217,2015-05-19,1,BREAD/BAKERY,400.943,1
1543218,2015-05-19,1,CELEBRATION,0.0,0
1543219,2015-05-19,1,CLEANING,823.0,1
1543220,2015-05-19,1,DAIRY,741.0,1
1543221,2015-05-19,1,DELI,132.409,0
1543222,2015-05-19,1,EGGS,158.0,0
1543223,2015-05-19,1,FROZEN FOODS,109.0,0
1543224,2015-05-19,1,GROCERY I,2449.0,3
1543225,2015-05-19,1,GROCERY II,18.0,0
1543226,2015-05-19,1,HARDWARE,1.0,0
1543227,2015-05-19,1,HOME AND KITCHEN I,53.0,0
1543228,2015-05-19,1,HOME AND KITCHEN II,5.0,0
1543229,2015-05-19,1,HOME APPLIANCES,0.0,0
1543230,2015-05-19,1,HOME CARE,141.0,0
1543231,2015-05-19,1,LADIESWEAR,0.0,0
1543232,2015-05-19,1,LAWN AND GARDEN,8.0,0
1543233,2015-05-19,1,LINGERIE,7.0,0
1543234,2015-05-19,1,"LIQUOR,WINE,BEER",103.0,0
1543235,2015-05-19,1,MAGAZINES,0.0,0
1543236,2015-05-19,1,MEATS,285.287,0
1543237,2015-05-19,1,PERSONAL CARE,163.0,2
1543238,2015-05-19,1,PET SUPPLIES,0.0,0
1543239,2015-05-19,1,PLAYERS AND ELECTRONICS,0.0,0
1543240,2015-05-19,1,POULTRY,344.801,0
1543241,2015-05-19,1,PREPARED FOODS,118.39,0
1543242,2015-05-19,1,PRODUCE,2.0,0
1543243,2015-05-19,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1543244,2015-05-19,1,SEAFOOD,20.829,0
1544994,2015-05-20,1,AUTOMOTIVE,0.0,0
1544995,2015-05-20,1,BABY CARE,0.0,0
1544996,2015-05-20,1,BEAUTY,4.0,0
1544997,2015-05-20,1,BEVERAGES,1518.0,2
1544998,2015-05-20,1,BOOKS,0.0,0
1544999,2015-05-20,1,BREAD/BAKERY,436.639,1
1545000,2015-05-20,1,CELEBRATION,0.0,0
1545001,2015-05-20,1,CLEANING,821.0,3
1545002,2015-05-20,1,DAIRY,960.0,1
1545003,2015-05-20,1,DELI,182.969,2
1545004,2015-05-20,1,EGGS,202.0,0
1545005,2015-05-20,1,FROZEN FOODS,117.0,2
1545006,2015-05-20,1,GROCERY I,2866.0,7
1545007,2015-05-20,1,GROCERY II,22.0,0
1545008,2015-05-20,1,HARDWARE,0.0,0
1545009,2015-05-20,1,HOME AND KITCHEN I,13.0,0
1545010,2015-05-20,1,HOME AND KITCHEN II,5.0,0
1545011,2015-05-20,1,HOME APPLIANCES,0.0,0
1545012,2015-05-20,1,HOME CARE,170.0,0
1545013,2015-05-20,1,LADIESWEAR,0.0,0
1545014,2015-05-20,1,LAWN AND GARDEN,22.0,2
1545015,2015-05-20,1,LINGERIE,1.0,0
1545016,2015-05-20,1,"LIQUOR,WINE,BEER",94.0,0
1545017,2015-05-20,1,MAGAZINES,1.0,0
1545018,2015-05-20,1,MEATS,296.009,0
1545019,2015-05-20,1,PERSONAL CARE,201.0,4
1545020,2015-05-20,1,PET SUPPLIES,0.0,0
1545021,2015-05-20,1,PLAYERS AND ELECTRONICS,0.0,0
